,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cluster,id,names
3888,0.205,0.031,-24.638,0.0378,0.955,0.876,0.108,0.0366,80.388,183269,2,7rdzFk2sXNPulgd9AOuNh7,Pausing Autumn
3889,0.699,0.498,-14.788,0.0883,0.483,0.92,0.11,0.842,85.0,115765,4,5PhlEgciv6cNUlobnp1m9G,relaxing
3890,0.561,0.49,-10.289,0.0314,0.0296,0.773,0.377,0.404,155.995,185016,2,3JH3wZekOPYi3KKnpZ6hVn,Relaxing at Bali Beach on a Sunday Morning
3891,0.727,0.782,-8.529,0.042,0.0563,0.336,0.225,0.655,119.992,177599,2,1BJJbSX6muJVF2AK7uH1x4,Move
3892,0.72,0.751,-4.485,0.0461,0.0113,0.0,0.353,0.599,128.017,202640,1,1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger
3893,0.722,0.761,-4.46,0.0475,0.0119,0.0,0.315,0.624,128.046,201493,1,7pYfyrMNPn3wtoCyqcTVoI,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance"
3894,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,2,6GomT970rCOkKAyyrwJeZi,Move Your Body
3895,0.825,0.538,-7.972,0.269,0.258,3.53e-05,0.13,0.352,110.878,208671,1,70URYUkdBMRxHmca3zHgc3,Movements
3896,0.727,0.782,-8.529,0.042,0.0563,0.336,0.225,0.655,119.992,177599,2,6NIJqFHB5cHAn064JCP7Li,Move
3897,0.87,0.712,-6.313,0.0432,0.0202,0.000331,0.0576,0.877,121.057,232000,1,2ndnVdR8si7CW9T8vJRHyW,Move Ya Body
3898,0.687,0.977,-2.721,0.206,0.00323,0.000629,0.13,0.318,160.035,160742,2,1LmlVtniDo8jzA9YlS3oOT,MOVE 2 DA BEAT
3899,0.842,0.791,-5.277,0.0437,0.428,0.0,0.0989,0.95,126.962,221467,1,4bAFo6r2ODMDoqM5YHV2gM,I Like To Move It
3900,0.625,0.972,-5.382,0.174,0.00679,0.379,0.147,0.282,159.989,185437,2,7F7G8FuCtggmPvs51E9fmN,Move It
3901,0.791,0.801,-6.344,0.07,0.00531,0.199,0.509,0.609,124.984,196110,1,3OrcEhLzxv1YX597jGjEI7,Move Your Body
3902,0.706,0.644,-9.958,0.044,0.802,0.0264,0.14,0.188,120.032,140000,4,6LptEwO1ObZvVQXlU0BPIJ,Move Me
3903,0.724,0.626,-8.167,0.0368,0.000103,0.00023,0.15,0.123,132.979,128183,4,1FKqhy26Yyu6jeCgbVJraj,MOVE YO BODY
3904,0.882,0.587,-7.435,0.25,0.217,1.36e-06,0.0792,0.376,111.0,227027,1,0ILFJ5EpurnqRDVh5FNJTb,Movements - Radio Edit
3905,0.789,0.435,-9.506,0.149,0.691,0.0418,0.107,0.166,122.995,196375,1,05GvwwTLLID738BbKN1ze0,Because You Move Me
3906,0.745,0.958,-9.664,0.0287,0.0814,0.32,0.533,0.96,129.962,268864,0,62zvIKhj6dgj5zjgiLmgcW,Move Your Body - Gabry Ponte Original Radio Edit
3907,0.574,0.44,-8.274,0.024,0.579,0.0,0.348,0.365,84.992,193032,1,6TT7B4MigCJCc0tqKYEpZC,Moves
3908,0.747,0.904,-2.623,0.0803,0.046,0.106,0.203,0.846,118.877,181827,2,4DX82Vc8qAH4jJPvKxvwg6,Move Your Feet
3909,0.688,0.7,-8.287,0.0535,0.000114,1.08e-05,0.194,0.38,144.989,117603,4,062UdtCYGxKMR2ihegtZUU,MOVE YO BODY (sped up)
3910,0.508,0.981,-4.151,0.107,0.00134,0.000137,0.411,0.192,160.92,234767,0,1Nz3w0r1tB87rfXRcuJB9y,Move Your Ass!
3911,0.777,0.751,-5.692,0.133,0.245,0.0,0.1,0.191,177.894,272293,0,0LyZGZEZcFqpeF8bAfx3v0,Move Bitch
3912,0.381,0.502,-5.505,0.037,0.16,6.98e-05,0.0842,0.148,144.204,237800,0,0SFq19lgG4qbQAZaNZ3xhO,Movement
3913,0.76,0.877,-3.681,0.0355,0.0329,0.432,0.143,0.423,126.977,211853,1,4hjfOnzzrrrDAGt286htU6,Move in the Right Direction
3914,0.538,0.969,-5.626,0.0906,0.417,0.00154,0.119,0.928,138.652,165790,2,0MHXrqn909p0LRTPsNsGEi,Move on Up - Single Edit
3915,0.636,0.789,-4.905,0.0892,0.0834,0.000896,0.391,0.4,128.028,217907,1,6LUOMjoORvAkdhBYvESO46,Move Your Body - Alan Walker Remix
3916,0.791,0.499,-8.472,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,222000,1,6XjDF6nds4DE2BBbagZol6,Gata Only
3917,0.768,0.935,-3.171,0.0391,0.00432,0.0104,0.111,0.355,125.011,152280,2,2eXBjkt4NlEI9430egVp1W,Move Your Body - RAIZHELL Remix
3918,0.617,0.842,-4.062,0.034,0.00117,0.261,0.131,0.36,127.955,247213,0,73Mfgc0HTZeNCoNrDI46sJ,Move Your Body
3919,0.765,0.606,-6.147,0.161,0.0529,1.05e-06,0.4,0.225,143.044,124615,4,52TqMUnMqutEqQR9K5hi9d,Moves
3920,0.795,0.577,-9.638,0.0648,0.00263,0.147,0.051,0.206,119.986,248000,0,480j122Gpi252OIfy4SNzm,Yamore
3921,0.567,0.951,-6.455,0.0929,0.000494,0.874,0.354,0.0874,134.962,179556,2,1zR99sAbPNjVnO7v9Q5IiP,Move
3922,0.863,0.781,-8.546,0.0785,0.0394,0.000292,0.125,0.764,122.938,230760,1,4l2ljvyXOCVNbD5ff7NpM7,"I Like To Move It (feat. The Mad Stuntman) ( Erick ""More"" Album Mix)"
3923,0.538,0.969,-5.626,0.0907,0.419,0.00144,0.12,0.928,138.654,165790,2,2cK7SJ2O3CqDRHeixvFKgh,Move On Up
3924,0.604,0.915,-2.455,0.0807,0.418,0.0,0.0737,0.874,175.661,196364,1,70GHkv2HLk8qul1MD7oY7e,MOVE
3925,0.548,0.99,-5.4,0.0522,0.00336,0.0307,0.274,0.669,144.987,167820,2,26xw61UppTKPySjw3RLvx6,Move My Body (feat. Lucy Dye)
3926,0.745,0.958,-9.664,0.0287,0.0813,0.324,0.533,0.96,129.962,268864,0,6wPqK0huNYjdSQ5wqRCLvO,Move Your Body - Gabry Ponte Original Radio Edit
3927,0.615,0.989,-3.659,0.174,0.147,0.0,0.0645,0.772,125.098,195133,1,7gZvmf49E6m0vrXMHcC6b3,I Like To Move It
3928,0.675,0.894,-1.088,0.0526,0.158,0.00131,0.112,0.404,174.973,200239,1,6FgthnS6GYgLuELf7uRdDz,Move Your Body - Hedex Remix
3929,0.777,0.764,-5.681,0.141,0.243,0.0,0.103,0.174,177.868,270867,0,1Q9b6CeMcDuO0uq5OJCrqu,Move Bitch
3930,0.866,0.828,-8.704,0.203,0.203,0.522,0.123,0.543,133.007,183333,2,0aU22Lo6IuNHpe3pG2p6vt,Move Your Body To The Beat
3931,0.733,0.673,-4.411,0.0394,0.598,0.0114,0.226,0.521,121.033,145947,2,7MWyZaPZ4DOsRQmW5guv2J,Move
3932,0.31,0.722,-5.348,0.0813,0.287,0.0,0.345,0.349,86.693,177528,2,05WIYJYtnZHUmL1uuYmvY1,Move On - Bonus
3933,0.526,0.92,-3.866,0.0472,0.000124,0.0,0.371,0.615,109.86,238880,0,58HpsDKeYoLtNhXFQyQmz5,Move Along
3934,0.708,0.875,-5.042,0.0384,0.132,1.36e-06,0.382,0.911,128.008,190693,1,5X566s3ZAhw5I94xwqefqn,Move It - Radio Edit
3935,0.835,0.551,-6.097,0.279,0.141,0.0,0.177,0.353,96.014,164361,2,7fOltLKSjw1dEjPlBcYzb0,Move
3936,0.819,0.814,-8.229,0.0395,0.000563,0.919,0.113,0.325,120.99,335194,5,2xpeEb2moFy7dRinc7tUnz,Famax
3937,0.697,0.713,-5.273,0.115,0.0153,0.0,0.0857,0.667,99.964,211949,1,1cgBWgoL6520lR2QZDzdGN,MOVE
3938,0.403,0.803,-5.363,0.0626,0.239,0.0,0.103,0.814,153.314,169307,2,5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way
3939,0.928,0.814,-6.95,0.362,0.0567,0.0,0.142,0.43,140.031,173174,2,1SxCCqF4ZNQ7vE4mKbyaEa,Move Look
3940,0.752,0.652,-6.121,0.058,0.258,0.237,0.0826,0.348,119.045,140367,4,2YNLzBRGyCAzHEGPO3J2Sb,Moving
3941,0.68,0.979,-4.954,0.0426,0.000535,0.836,0.0928,0.667,133.002,193636,1,5737WgoRTAhf7n03PgBrzq,Moving on Stereo - Radio Edit
3942,0.664,0.88,-5.009,0.0326,0.465,1.63e-05,0.0591,0.895,133.898,210760,1,16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song)
3943,0.221,0.0332,-35.442,0.0405,0.992,0.919,0.13,0.2,171.036,172181,2,6G8LanLXd3GVoae2jwx4bE,Moving on
3944,0.252,0.886,-4.678,0.0714,2.93e-05,5.33e-06,0.256,0.498,161.939,210560,1,7GvkOFkNsM6Exnkyqeajqm,Moving to New York
3945,0.899,0.857,-6.128,0.037,0.0499,0.0299,0.112,0.961,125.072,215533,1,6vGW3d8X48CBaLdU0PQbey,Moving on Up
3946,0.66,0.725,-5.904,0.0626,0.249,0.169,0.0651,0.491,134.178,124655,4,1BnMtgQ03N8XSaqY64s8IV,Moving (feat. Omah Lay) - Sped Up
3947,0.755,0.646,-6.228,0.0545,0.298,0.473,0.0991,0.39,104.036,160613,2,20VmieTl0jlSlSv26DUW0S,Moving (feat. Omah Lay) - Slowed Down
3948,0.54,0.998,-4.583,0.158,0.00111,0.213,0.197,0.0677,165.037,400857,5,4Qa02EOFcapI6SGwRbeDtF,Moving Body
3949,0.137,0.0111,-35.079,0.0396,0.942,0.877,0.101,0.0343,80.954,156600,2,5wUcZKUVpLr1mA9cn542BI,Moving Forward
3950,0.72,0.734,-4.515,0.0316,0.0856,0.0,0.303,0.37,115.999,298053,5,0Z4DAkZzXkupqCtT7BGU5F,Moving Mountains
3951,0.446,0.761,-4.141,0.0319,0.000558,0.0,0.182,0.334,134.971,242593,0,44sLQYgTQgGD5vCaijG8s2,Moving On
3952,0.491,0.532,-8.164,0.0288,0.164,0.00919,0.0902,0.234,89.955,242261,0,1VxWM2CocqxlRJoWSiKw8D,Moving On
3953,0.821,0.41,-5.587,0.045,0.0172,0.0,0.113,0.197,131.963,203800,1,1mo6pWcIXljy3y1Kju5JWG,Moving On
3954,0.438,0.184,-19.114,0.034,0.901,0.946,0.103,0.27,99.362,154250,2,2wExC8c09iNVaoVPuu99Ah,Moving On
3955,0.816,0.284,-16.737,0.0737,0.187,0.922,0.114,0.0798,107.011,143551,2,2hM24Y2OY4vGuNTtxMrE7N,Moving
3956,0.32,0.0277,-30.426,0.0461,0.994,0.961,0.133,0.0392,125.044,152557,2,1K6WyhhZOoFNttBF2dKmtB,Moving
3957,0.651,0.438,-10.105,0.0407,0.567,0.0,0.51,0.56,120.024,201269,1,2dMGLT8ZuRYIsLCnHdrMYS,Moving Slowly
3958,0.844,0.506,-11.082,0.0453,0.0878,1.65e-05,0.0323,0.515,127.099,238093,0,4FLFm76nwepkcxzqS8PzH4,Moving Too Fast - Radio Edit
3959,0.497,0.95,-2.087,0.0336,0.0699,0.000129,0.22,0.557,150.024,180821,2,570np7INhblFuffFDsgPzi,Keep on Moving
3960,0.713,0.829,-4.297,0.204,0.00524,0.0,0.221,0.84,149.996,197518,1,4UQajPk0EPvbwWTl0fYi4C,Moving Along
3961,0.322,0.144,-17.448,0.0384,0.94,0.918,0.0744,0.0471,142.881,350348,5,3Hc7Su1AVaynKEkwSZopbN,Howl's Moving Castle Theme
3962,0.467,0.853,-6.661,0.0377,0.0072,0.000858,0.354,0.236,110.957,266800,0,5lkCsbgamJJF2APdUVf27A,Moving
3963,0.718,0.543,-11.225,0.0372,0.0607,0.0988,0.0646,0.37,115.535,286107,0,5xLfQuX5YAfog2JgPz0dpA,Moving in Stereo
3964,0.803,0.922,-6.487,0.0447,0.0136,0.777,0.146,0.796,126.021,192381,1,42R4QvzLx9RjoZERFzgmA1,Moving Up
3965,0.714,0.976,-6.312,0.0491,0.000117,0.836,0.178,0.807,133.019,360987,5,5nx6pfUiqydPfHmIfs4RXW,Moving on Stereo
3966,0.669,0.918,-3.775,0.0383,0.228,0.000642,0.503,0.869,127.993,181253,2,1DxriAujadXoThtMQ9JTuH,Moving Too Fast
3967,0.0682,0.0135,-29.696,0.102,0.846,0.912,0.115,0.935,69.032,155315,2,5gtLyKDzNumbBypDmG41YG,Moving Along a Fresh Route
3968,0.645,0.96,-6.497,0.0399,0.0773,0.00641,0.594,0.637,127.999,193132,1,6KpGyJIyA75C0XyAkIcpZn,Moving [edit]
3969,0.582,0.913,-6.517,0.0386,0.0287,0.666,0.331,0.715,105.012,283007,0,1VyxVzr6VF7HDcO5oG5agN,Moving On
3970,0.733,0.952,-5.226,0.095,0.0108,0.0913,0.0958,0.642,125.96,161359,2,5fuMwp29NvRokSFVn7HatV,Moving To The Beat
3971,0.536,0.383,-10.582,0.039,0.883,0.0,0.0732,0.177,81.121,265813,0,3QFCL0dqEzXFIWlqWiVDJU,Moving On
3972,0.733,0.569,-7.476,0.0419,0.394,0.0,0.105,0.847,147.021,169796,2,71eT7jfJ6iNhTIxzBuqwkA,Moving On - with Stellar
3973,0.549,0.949,-4.363,0.0405,0.0449,0.0135,0.378,0.381,150.07,160800,2,0HfYJwRYczaCanQ3Tdiqt0,Movin'
3974,0.239,0.287,-12.565,0.0388,0.876,0.644,0.122,0.185,71.608,311107,5,39uLYYZytVUwcjgeYLI409,Merry-Go-Round of Life - from 'Howl's Moving Castle'
3975,0.788,0.906,-5.863,0.0382,0.0222,0.00283,0.0822,0.811,128.004,154216,2,5SFCEkybGYmmzKqewtDEaN,Body Moving
3976,0.724,0.841,-5.206,0.27,0.0179,0.00168,0.154,0.572,184.872,145946,2,4OH93uTQJMhe4XO5d6BBEI,Movin
3977,0.669,0.848,-6.591,0.0543,0.000845,0.411,0.227,0.84,159.994,223766,1,2yg0lVdvgwmYytQiKxw9FI,Movin'
3978,0.699,0.773,-6.312,0.0323,0.0448,0.0282,0.262,0.366,136.034,150000,2,5vqaxhBBQmMSOdbx1VuQNI,Moving On
3979,0.622,0.728,-5.884,0.163,0.00541,0.743,0.093,0.221,79.764,63500,4,2CfGbG0u33YtZypwpCixXt,Moving Up
3980,0.628,0.901,-7.131,0.0386,0.0534,0.000204,0.328,0.485,128.021,156323,2,58n3mEClNdZfalBMsbYurC,Moving On
3981,0.499,0.34,-13.513,0.0305,0.432,0.000682,0.246,0.198,126.73,181960,2,1PtXEYrahu8Vg2rhpJBoqt,Moving
3982,0.822,0.423,-4.846,0.0453,0.00806,0.0,0.108,0.208,131.949,203800,1,3Hmf4dfRIwFaOLLTyDRu3T,Moving On
3983,0.834,0.341,-10.733,0.286,0.853,0.838,0.158,0.482,82.09,146707,2,20E0W4WPSElB9zewWC12pq,Movin' On
3984,0.82,0.701,-6.927,0.0598,0.00848,0.0052,0.062,0.311,127.995,206250,1,1rTBuBSEMuG2rsl5BPwP1M,Moving All Around (Jumpin') (feat. Kim English) - John Summit Remix
3985,0.519,0.789,-5.435,0.0473,0.000849,0.0,0.227,0.756,149.99,182413,2,41aZ4UnmiyfQhPGtlWBah6,Moving In The Dark
3986,0.672,0.938,-4.206,0.113,0.122,0.0,0.334,0.753,104.998,169717,2,3KShimq1JJos7COd3biPfR,Moving Like That
3987,0.723,0.823,-5.854,0.0456,0.185,0.000371,0.494,0.379,124.013,195968,1,6SqXRwGPPnjXsshy6vRvTY,Moving On - Alle Farben Remix
3988,0.704,0.61,-9.618,0.0354,0.789,0.857,0.105,0.207,105.006,182875,2,7mMJkYNqlsInDqhaaEUMG8,Moving Forward
3989,0.568,0.0583,-23.684,0.0424,0.984,0.962,0.109,0.153,77.006,138451,4,01sYBPYt7X51JjwafOgjQT,Moving Forward
3990,0.647,0.8,-5.384,0.165,0.0647,0.0,0.334,0.942,160.078,219200,1,0cqRj7pUJDkTCEsJkx8snD,Shake It Off
3991,0.963,0.643,-5.785,0.117,0.0507,4.94e-05,0.157,0.534,107.005,274440,0,0fGh0trRN1xz3s41r7V5ce,Shake That
3992,0.632,0.805,-5.707,0.069,0.0112,2.51e-05,0.156,0.903,160.052,219209,1,3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version)
3993,0.853,0.869,-4.16,0.0666,0.189,2.02e-05,0.0498,0.961,131.005,208980,1,1agLiWjSBYSTsKZLudOunC,Shake Body
3994,0.519,0.798,-4.204,0.0377,0.00864,0.0,0.107,0.212,107.509,277600,0,71iSmEeF0qRVyULABxP75P,Shake It Out
3995,0.616,0.956,-3.837,0.0832,0.00221,3.09e-06,0.486,0.796,150.027,179947,2,7dhUxOWBEHpwk0kr9nEDOW,Shake It
3996,0.821,0.709,-7.084,0.0793,0.0459,6.69e-05,0.334,0.485,109.989,179801,2,0VGAT55tq7LHLfxtePPfpp,Shake That
3997,0.788,0.788,-5.232,0.207,0.0501,0.000373,0.0944,0.397,87.993,197000,1,1vkpe29DP5EvAxYnWVq5C1,Shake Dat Ass (Twerk Song)
3998,0.957,0.614,-6.015,0.084,0.0522,0.000185,0.138,0.565,106.995,274107,0,1NOgYyLQJpQ9Ntyn5GnRjr,Shake That - Radio Edit
3999,0.636,0.729,-4.495,0.055,0.0458,0.0,0.384,0.141,146.009,319192,5,1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA)
4000,0.803,0.685,-9.619,0.281,0.0332,0.0025,0.148,0.802,74.974,111429,4,6DQnMgtWRjdRIQ2PKNXecE,SHAKE THAT ASS (TECHNO)
4001,0.948,0.699,-5.231,0.135,0.0816,1.96e-06,0.126,0.592,107.0,247907,0,5rPi5SEHJrzaDqGwaYkoeN,Shake That Ass
4002,0.654,0.647,-8.869,0.0256,0.384,0.00126,0.0682,0.58,116.92,288600,0,0a1SoGdF8U1PNHtfKRAx91,Shake the Disease
4003,0.589,0.922,-4.437,0.0504,0.00204,0.00616,0.405,0.603,149.931,182973,2,1yOlG6kABtuIAHatyf04cw,Shake It - Radio Mix
4004,0.733,0.684,-4.748,0.177,0.142,0.0,0.178,0.437,142.038,165640,2,7rSnKi58HPIVC0FVyh04Q1,Shake The Room (feat. Quavo)
4005,0.806,0.883,-5.041,0.35,0.231,0.0,0.169,0.701,141.021,206015,1,1QSVrSVmTGrcPaShtkojwd,SHAKE IT
4006,0.445,0.969,-3.37,0.338,0.00981,0.0,0.851,0.225,143.887,155028,2,5MMdVLYCGZThaqM0ybpPyd,SHAKE THAT SHIT!
4007,0.647,0.854,-12.218,0.0318,0.0539,0.0688,0.118,0.96,112.134,186773,2,4gcxYHlffrCstGw7EPWB88,Shake Your Booty
4008,0.715,0.733,-7.068,0.262,0.134,0.0,0.157,0.897,87.665,295173,5,4TJduXYW1Pg96EDNnfiwxJ,Shake Ya Tailfeather - Radio Edit
4009,0.55,0.864,-7.945,0.133,0.884,0.0,0.372,0.595,115.474,219933,1,2DbDjRH8CAzU8JaVtMOPS9,"Jump in the Line (Shake, Senora)"
4010,0.739,0.907,-5.546,0.246,0.106,1.92e-06,0.0742,0.827,160.084,120560,4,0l204bJ3SkIgVavJXEhogp,Shake It Off
4011,0.632,0.805,-5.707,0.069,0.0112,2.51e-05,0.156,0.903,160.052,219209,1,50yNTF0Od55qnHLxYsA5Pw,Shake It Off (Taylor's Version)
4012,0.648,0.785,-5.414,0.165,0.0561,0.0,0.148,0.943,160.02,219200,1,1kKlhuQE0HXp1IwBRpaH2P,Shake It Off
4013,0.855,0.805,-5.651,0.191,0.764,0.00708,0.302,0.469,135.009,195556,1,4EC028SvtlC25iHQSG2OIa,Shakerando
4014,0.447,0.341,-9.769,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120,2,19MkwMrRjO7773zpuGss1o,Shake the Frost (Live)
4015,0.637,0.963,-4.404,0.109,0.0231,0.135,0.9,0.852,128.013,200000,1,3Kqte0rX0BY8Kv5345AQ8p,"Shake Your Balla (1,2,3 Alarma) - Single Mix"
4016,0.624,0.87,-4.769,0.0307,0.0628,4.07e-06,0.119,0.56,137.846,213400,1,32Zr1aZXT8hbWARie8B8O0,Shake Away
4017,0.741,0.824,-4.143,0.0352,0.614,0.0,0.158,0.725,100.216,211666,1,6bK9BH9Ts8Gj5JFvnQkzak,Get Busy
4018,0.651,0.945,-7.922,0.0361,0.169,0.475,0.15,0.939,112.292,185640,2,4mn7iv4DYJxPYbPy5R0nPE,"(Shake, Shake, Shake) Shake Your Booty"
4019,0.675,0.98,-3.335,0.0688,0.00136,0.000635,0.194,0.627,74.991,132944,4,1pBYucwgrnh8SwfA6jXwBD,Shake Off Your Broken Heart
4020,0.494,0.658,-5.84,0.0487,0.674,4.11e-05,0.0907,0.19,96.73,229000,1,6Mcoqi1iK28djC2EClVwDj,Stay
4021,0.615,0.927,-3.94,0.135,0.105,0.938,0.0846,0.389,130.069,162923,2,24Fvsa3e7tf6ladJsbpUlI,Shake The Building
4022,0.685,0.944,-5.19,0.341,0.134,0.0,0.361,0.543,128.015,214827,1,1LomM3L6atrf79ZL7nHDp4,Shake Senora (feat. T-Pain & Sean Paul)
4023,0.744,0.776,-5.366,0.257,0.226,0.0,0.163,0.925,87.667,293547,5,71SmBQv9oyzbELEh5DbuOX,Shake Ya Tailfeather (feat. Nelly & Murphy Lee)
4024,0.635,0.802,-11.783,0.307,0.00039,0.141,0.148,0.773,153.981,168577,2,3iNcin3B9ukwd3B6DL5K6F,Shake
4025,0.914,0.608,-5.658,0.32,0.0626,0.0,0.0515,0.667,98.049,256973,0,1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass (feat. Pharrell Williams)
4026,0.533,0.832,-2.351,0.0523,0.00315,0.0,0.329,0.593,81.502,232880,0,4JO33juAFhCNkTk9aFCUlG,Shake Up Christmas
4027,0.805,0.792,-5.795,0.347,0.124,0.0,0.123,0.852,137.982,203256,1,7nFJSfGvvV0WjatTZN6QYi,Bamba (feat. Aitch & BIA)
4028,0.513,0.76,-5.342,0.0553,0.197,0.0,0.192,0.818,167.811,247733,0,5G2SlSxPB4TUU3je9HGJzx,Shake Up Christmas - Tahoe Version
4029,0.727,0.809,-6.11,0.0326,0.0278,0.0,0.179,0.79,127.997,180347,2,3SKLeANDIsvrFnkw7v9uKH,Shake It Up
4030,0.285,0.723,-6.251,0.0383,3.66e-05,0.879,0.132,0.379,138.015,228613,1,13mFHw8vgUBOD5nAtS4uSa,Shake That Bagpipe
4031,0.917,0.869,-3.946,0.15,0.071,0.0,0.0623,0.501,104.95,201143,1,1gVZRO8RdxbaUuxKNRcFsd,Shake Ya Boom Boom
4032,0.782,0.58,-6.548,0.0407,0.0114,2.28e-06,0.108,0.66,120.021,193400,1,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe
4033,0.945,0.701,-3.749,0.158,0.0872,3.32e-06,0.147,0.617,107.036,179560,2,4CKYscH2FY8iXrHehW9SHk,Shake That (Remix)
4034,0.458,0.831,-2.187,0.0654,0.0031,0.0,0.337,0.572,81.531,232213,0,1NghHeg0wE32eBYrQBVQXL,Shake Up Christmas
4035,0.487,0.501,-6.124,0.0316,0.654,0.000807,0.097,0.067,116.141,245800,0,28CbxqvoML43nJMU68VPx1,Hello - Turn Your Radio On
4036,0.445,0.969,-3.37,0.338,0.00981,0.0,0.851,0.225,143.887,155028,2,0zPlzJewGJ8iIxia2bEWDN,SHAKE THAT SHIT!
4037,0.679,0.483,-8.072,0.203,0.0306,2.25e-05,0.21,0.268,143.115,177902,2,5n2V631qeQri7jI6Kvbm4j,Shake Yo Dreads
4038,0.92,0.938,-2.485,0.0869,0.0706,2.83e-06,0.33,0.818,149.98,189888,1,0VFrmr10zgJ34gnfMoV8uY,Shake It
4039,0.76,0.703,-5.412,0.054,0.103,0.0,0.0913,0.57,95.997,231827,1,1u8c2t2Cy7UBoG4ArRcF5g,Blank Space
4040,0.374,0.568,-3.825,0.109,0.219,0.00219,0.513,0.111,84.733,547733,3,3DK6m7It6Pw857FcQftMds,Runaway
4041,0.506,0.959,-5.264,0.102,0.084,0.000655,0.135,0.34,133.996,213267,1,0boS4e6uXwp3zAvz1mLxZS,Run Boy Run
4042,0.629,0.545,-13.123,0.0546,0.719,0.00308,0.0604,0.194,108.376,298933,5,1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God)
4043,0.422,0.302,-9.214,0.0372,0.629,7.83e-05,0.104,0.123,114.089,248827,0,1v1oIWf2Xgh54kIWuKsDf6,Runaway
4044,0.819,0.626,-4.574,0.202,0.00748,0.101,0.167,0.415,143.01,195906,1,5SWnsxjhdcEDc7LJjq9UHk,Runnin
4045,0.285,0.462,-6.166,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,314720,5,4hrAKlxfblnG7llBEEX7TR,Run
4046,0.632,0.924,-1.802,0.29,0.281,0.0,0.263,0.441,86.844,267520,0,7LR85XLWw2yXqKBSI5brbG,Run This Town
4047,0.541,0.615,-10.595,0.0327,0.0161,1.48e-05,0.395,0.533,132.996,140752,4,3jwQt00cvkN57H6ZR75W2K,RUNRUNRUN
4048,0.475,0.899,-4.321,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,230667,1,0X1sqQ652p1sceKM2nJlIJ,Runaway
4049,0.506,0.805,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,1,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I)
4050,0.543,0.857,-3.341,0.0945,0.502,0.0,0.119,0.321,129.918,143940,2,51hyZpbJlIgZIaX3TtMxmu,run for the hills
4051,0.831,0.601,-7.49,0.0599,0.361,2e-05,0.0915,0.198,103.967,147692,2,65NX0qTlnZTDYzTypKfOWD,Run Run Run
4052,0.682,0.72,-8.176,0.0382,0.321,0.0,0.205,0.649,116.988,168260,2,6KL88T4Ma4ABXqzgUoEwkd,Run
4053,0.658,0.762,-3.028,0.0425,0.263,0.0,0.127,0.823,163.864,148448,2,7hCNBVRhHzcsRAv0TQnOzq,Runaway Baby
4054,0.636,0.884,-4.743,0.0584,0.0142,0.0,0.253,0.446,109.16,183973,2,6xtQ23d8GEXgcxyUKPtwc5,Runaway
4055,0.249,0.943,-5.188,0.0669,0.0286,0.00401,0.162,0.458,173.671,233507,0,4Zc7TCHzuNwL0AFBlyLdyr,Run to the Hills - 2015 Remaster
4056,0.846,0.482,-6.721,0.129,0.0246,0.0,0.393,0.212,100.969,229867,1,7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana)
4057,0.319,0.846,-6.109,0.0796,0.0103,4.11e-05,0.475,0.0784,139.163,213019,1,5yZvaUVyuXfSVUaMumFi6l,Runnin' (Lose It All)
4058,0.47,0.947,-4.122,0.0929,0.000141,0.29,0.127,0.394,162.052,222240,1,71fSn6OIF7HnCbgCzOBqpj,Runnin' Wild
4059,0.781,0.674,-7.98,0.386,0.157,5.34e-05,0.104,0.603,129.407,155708,2,0ibidPxADU53vOmgwdxbke,Run
4060,0.561,0.811,-6.157,0.0265,0.00515,3.66e-05,0.287,0.635,126.59,233270,0,2RWFncSWZEhSRRifqiDNVV,Run To You
4061,0.537,0.95,-6.313,0.09,0.0485,0.48,0.108,0.299,133.997,214173,1,2ExX3amzlJ0OvDHslQwPdn,Run Boy Run - Instrumental
4062,0.88,0.575,-6.091,0.163,0.415,0.0,0.109,0.671,120.031,232048,1,1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo)
4063,0.59,0.568,-8.332,0.0252,0.459,0.0562,0.106,0.722,153.115,162084,2,27NXBLDyTBkOXNpy1kpLKi,Runner
